Account,date,classification,daily_pnl,trade_count,total_size_usd,avg_trade_size,wins,long_count,short_count,win_rate,ls_ratio,segment
0x7f4f299f74eec87806a830e3caa9afa5f2b9db8f,2025-01-05,Greed,1093.05677,7,12797.13,1828.1614285714284,7,0,7,1.0,0.0,Infrequent
0x7f4f299f74eec87806a830e3caa9afa5f2b9db8f,2025-01-06,Extreme Greed,1260.832586,1,12912.0,12912.0,1,0,1,1.0,0.0,Infrequent
0x7f4f299f74eec87806a830e3caa9afa5f2b9db8f,2025-01-07,Extreme Greed,0.0,1,5768.6,5768.6,0,1,0,0.0,999999999.9999999,Infrequent
0x7f4f299f74eec87806a830e3caa9afa5f2b9db8f,2025-01-08,Greed,0.0,11,23615.29,2146.8445454545454,0,11,0,0.0,11000000000.0,Infrequent
0x7f4f299f74eec87806a830e3caa9afa5f2b9db8f,2025-01-09,Greed,0.0,1,9563.74,9563.74,0,1,0,0.0,999999999.9999999,Infrequent
0x7f4f299f74eec87806a830e3caa9afa5f2b9db8f,2025-01-13,Greed,1621.278931,4,30182.67,7545.6675,4,0,4,1.0,0.0,Infrequent
0x7f4f299f74eec87806a830e3caa9afa5f2b9db8f,2025-01-15,Greed,1261.448002,1,11647.74,11647.74,1,0,1,1.0,0.0,Infrequent
0x7f4f299f74eec87806a830e3caa9afa5f2b9db8f,2025-01-19,Extreme Greed,0.0,1,99.88,99.88,0,1,0,0.0,999999999.9999999,Infrequent
0x7f4f299f74eec87806a830e3caa9afa5f2b9db8f,2025-03-24,Neutral,-869.145978,2,16898.940000000002,8449.470000000001,0,0,2,0.0,0.0,Infrequent
0x7f4f299f74eec87806a830e3caa9afa5f2b9db8f,2025-03-26,Neutral,0.0,3,16897.370000000003,5632.456666666668,0,3,0,0.0,3000000000.0,Infrequent
0x7f4f299f74eec87806a830e3caa9afa5f2b9db8f,2025-03-28,Fear,1130.350383,6,18027.760000000002,3004.626666666667,6,0,6,1.0,0.0,Infrequent
0x7f4f299f74eec87806a830e3caa9afa5f2b9db8f,2025-04-08,Extreme Fear,246.8944,26,56053.090000000004,2155.8880769230773,16,10,16,0.6153846153846154,0.6249999999609375,Infrequent
0x7f4f299f74eec87806a830e3caa9afa5f2b9db8f,2025-04-09,Extreme Fear,2975.927732,799,2791902.19,3494.2455444305383,375,361,438,0.4693366708385482,0.8242009132401275,Infrequent
0x7f4f299f74eec87806a830e3caa9afa5f2b9db8f,2025-04-10,Fear,-372.76464,105,644130.0,6134.571428571428,28,38,67,0.26666666666666666,0.5671641790960125,Infrequent
0x7f4f299f74eec87806a830e3caa9afa5f2b9db8f,2025-04-11,Fear,2550.108815,279,655093.27,2348.0045519713262,136,62,217,0.4874551971326165,0.2857142857129691,Infrequent
0x7f4f299f74eec87806a830e3caa9afa5f2b9db8f,2025-04-12,Fear,303.170149,120,435988.27,3633.2355833333336,69,76,44,0.575,1.7272727272334711,Infrequent
0x7f4f299f74eec87806a830e3caa9afa5f2b9db8f,2025-04-13,Neutral,355.09,94,427208.05,4544.766489361702,10,80,14,0.10638297872340426,5.714285713877551,Infrequent
0x7f4f299f74eec87806a830e3caa9afa5f2b9db8f,2025-04-17,Fear,425.687612,34,251215.42,7388.688823529412,16,16,18,0.47058823529411764,0.8888888888395061,Infrequent
0x7f4f299f74eec87806a830e3caa9afa5f2b9db8f,2025-04-22,Neutral,119.0,5,182701.01,36540.202000000005,4,4,1,0.8,3.9999999959999997,Infrequent
0x8170715b3b381dffb7062c0298972d4727a0a63b,2024-12-17,Extreme Greed,0.0,14,29998.86,2142.7757142857145,0,14,0,0.0,14000000000.0,Frequent
0x8170715b3b381dffb7062c0298972d4727a0a63b,2024-12-18,Extreme Greed,0.0,1,4999.94,4999.94,0,1,0,0.0,999999999.9999999,Frequent
0x8170715b3b381dffb7062c0298972d4727a0a63b,2024-12-27,Greed,453.853206,29,24999.01,862.0348275862068,5,0,29,0.1724137931034483,0.0,Frequent
0x8170715b3b381dffb7062c0298972d4727a0a63b,2024-12-28,Greed,343.092145,1,4999.89,4999.89,1,0,1,1.0,0.0,Frequent
0x8170715b3b381dffb7062c0298972d4727a0a63b,2024-12-29,Greed,768.814445,4,7673.17,1918.2925,4,3,1,1.0,2.9999999969999998,Frequent
0x8170715b3b381dffb7062c0298972d4727a0a63b,2024-12-30,Greed,1211.511836,6,5681.31,946.8850000000001,6,6,0,1.0,6000000000.0,Frequent
0x8170715b3b381dffb7062c0298972d4727a0a63b,2024-12-31,Greed,306.563532,3,1028.46,342.82,3,3,0,1.0,3000000000.0,Frequent
0x8170715b3b381dffb7062c0298972d4727a0a63b,2025-01-02,Greed,739.18423,3,3012.4900000000002,1004.1633333333334,3,3,0,1.0,3000000000.0,Frequent
0x8170715b3b381dffb7062c0298972d4727a0a63b,2025-01-22,Extreme Greed,-179.521683,6,11242.93,1873.8216666666667,0,0,6,0.0,0.0,Frequent
0x8170715b3b381dffb7062c0298972d4727a0a63b,2025-01-25,Extreme Greed,-18956.391598000002,29,130058.37,4484.771379310345,5,26,3,0.1724137931034483,8.666666663777777,Frequent
0x8170715b3b381dffb7062c0298972d4727a0a63b,2025-01-26,Greed,0.0,26,25001.07,961.5796153846154,0,0,26,0.0,0.0,Frequent
0x8170715b3b381dffb7062c0298972d4727a0a63b,2025-01-27,Greed,0.0,22,14999.84,681.8109090909091,0,0,22,0.0,0.0,Frequent
0x8170715b3b381dffb7062c0298972d4727a0a63b,2025-01-28,Greed,0.0,17,9999.78,588.2223529411765,0,0,17,0.0,0.0,Frequent
0x8170715b3b381dffb7062c0298972d4727a0a63b,2025-01-29,Greed,0.0,7,6999.64,999.9485714285714,0,0,7,0.0,0.0,Frequent
0x8170715b3b381dffb7062c0298972d4727a0a63b,2025-01-30,Greed,0.0,37,17999.63,486.4764864864865,0,0,37,0.0,0.0,Frequent
0x8170715b3b381dffb7062c0298972d4727a0a63b,2025-01-31,Extreme Greed,0.0,48,30032.41,625.6752083333333,0,0,48,0.0,0.0,Frequent
0x8170715b3b381dffb7062c0298972d4727a0a63b,2025-02-01,Greed,0.0,18,13921.36,773.4088888888889,0,0,18,0.0,0.0,Frequent
0x8170715b3b381dffb7062c0298972d4727a0a63b,2025-02-02,Greed,0.0,30,40000.12,1333.3373333333334,0,0,30,0.0,0.0,Frequent
0x8170715b3b381dffb7062c0298972d4727a0a63b,2025-02-03,Fear,13770.715332,119,42245.02,355.00016806722687,96,96,23,0.8067226890756303,4.173913043296786,Frequent
0x8170715b3b381dffb7062c0298972d4727a0a63b,2025-02-04,Greed,0.0,45,30451.71,676.7046666666666,0,0,45,0.0,0.0,Frequent
0x8170715b3b381dffb7062c0298972d4727a0a63b,2025-02-05,Neutral,0.0,25,14999.82,599.9928,0,0,25,0.0,0.0,Frequent
0x8170715b3b381dffb7062c0298972d4727a0a63b,2025-02-06,Neutral,0.0,17,7999.759999999999,470.57411764705876,0,0,17,0.0,0.0,Frequent
0x8170715b3b381dffb7062c0298972d4727a0a63b,2025-02-07,Fear,0.0,9,5999.86,666.651111111111,0,0,9,0.0,0.0,Frequent
0x8170715b3b381dffb7062c0298972d4727a0a63b,2025-02-08,Fear,0.0,5,4999.92,999.984,0,0,5,0.0,0.0,Frequent
0x8170715b3b381dffb7062c0298972d4727a0a63b,2025-02-09,Neutral,0.0,87,12000.32,137.93471264367815,0,0,87,0.0,0.0,Frequent
0x8170715b3b381dffb7062c0298972d4727a0a63b,2025-02-10,Fear,24.634532000000036,85,59404.15,698.8723529411765,29,65,20,0.3411764705882353,3.2499999998375,Frequent
0x8170715b3b381dffb7062c0298972d4727a0a63b,2025-02-11,Neutral,0.0,13,9999.93,769.2253846153847,0,0,13,0.0,0.0,Frequent
0x8170715b3b381dffb7062c0298972d4727a0a63b,2025-02-12,Neutral,0.0,23,24999.670000000002,1086.9421739130435,0,0,23,0.0,0.0,Frequent
0x8170715b3b381dffb7062c0298972d4727a0a63b,2025-02-13,Neutral,-3556.3882559999997,46,43595.9,947.7369565217392,0,16,30,0.0,0.5333333333155555,Frequent
0x8170715b3b381dffb7062c0298972d4727a0a63b,2025-02-14,Neutral,8781.96,311,847863.59,2726.2494855305467,82,124,187,0.26366559485530544,0.6631016042745289,Frequent
0x8170715b3b381dffb7062c0298972d4727a0a63b,2025-02-15,Neutral,35346.87108,179,432960.07,2418.771340782123,154,50,129,0.8603351955307262,0.3875968992218016,Frequent
0x8170715b3b381dffb7062c0298972d4727a0a63b,2025-02-16,Neutral,0.0,3,9999.890000000001,3333.296666666667,0,0,3,0.0,0.0,Frequent
0x8170715b3b381dffb7062c0298972d4727a0a63b,2025-02-17,Neutral,0.0,6,15019.05,2503.1749999999997,0,0,6,0.0,0.0,Frequent
0x8170715b3b381dffb7062c0298972d4727a0a63b,2025-02-18,Neutral,0.0,13,24999.7,1923.0538461538463,0,0,13,0.0,0.0,Frequent
0x8170715b3b381dffb7062c0298972d4727a0a63b,2025-02-19,Fear,0.0,17,14999.82,882.3423529411765,0,0,17,0.0,0.0,Frequent
0x8170715b3b381dffb7062c0298972d4727a0a63b,2025-02-20,Neutral,0.0,31,34999.78,1129.0251612903226,0,0,31,0.0,0.0,Frequent
0x8170715b3b381dffb7062c0298972d4727a0a63b,2025-02-21,Greed,0.0,38,24999.690000000002,657.8865789473684,0,0,38,0.0,0.0,Frequent
0x8170715b3b381dffb7062c0298972d4727a0a63b,2025-02-23,Neutral,0.0,4,4999.92,1249.98,0,0,4,0.0,0.0,Frequent
0x8170715b3b381dffb7062c0298972d4727a0a63b,2025-02-25,Fear,8698.883848,39,24999.87,641.0223076923077,39,39,0,1.0,39000000000.0,Frequent
0x8170715b3b381dffb7062c0298972d4727a0a63b,2025-02-26,Extreme Fear,2225.835732,1,4999.92,4999.92,1,1,0,1.0,999999999.9999999,Frequent
0x8170715b3b381dffb7062c0298972d4727a0a63b,2025-02-28,Extreme Fear,3309.75,7,5000.0,714.2857142857143,7,7,0,1.0,7000000000.0,Frequent
0x8170715b3b381dffb7062c0298972d4727a0a63b,2025-03-02,Fear,0.0,2,4999.95,2499.975,0,0,2,0.0,0.0,Frequent
0x8170715b3b381dffb7062c0298972d4727a0a63b,2025-03-03,Fear,0.0,8,4999.95,624.99375,0,0,8,0.0,0.0,Frequent
0x8170715b3b381dffb7062c0298972d4727a0a63b,2025-03-04,Extreme Fear,6939.47356,16,14999.91,937.494375,13,13,3,0.8125,4.3333333318888885,Frequent
0x8170715b3b381dffb7062c0298972d4727a0a63b,2025-03-07,Fear,0.0,12,149999.77,12499.980833333333,0,12,0,0.0,12000000000.0,Frequent
0x8170715b3b381dffb7062c0298972d4727a0a63b,2025-03-08,Fear,0.0,38,99997.82,2631.5215789473687,0,38,0,0.0,38000000000.0,Frequent
0x8170715b3b381dffb7062c0298972d4727a0a63b,2025-03-09,Fear,3677.4965580000003,5,4999.95,999.99,5,5,0,1.0,5000000000.0,Frequent
0x8170715b3b381dffb7062c0298972d4727a0a63b,2025-03-10,Extreme Fear,4297.3227640000005,14,54999.92,3928.565714285714,5,14,0,0.35714285714285715,14000000000.0,Frequent
0x8170715b3b381dffb7062c0298972d4727a0a63b,2025-03-11,Extreme Fear,0.0,8,4999.9400000000005,624.9925000000001,0,0,8,0.0,0.0,Frequent
0x8170715b3b381dffb7062c0298972d4727a0a63b,2025-03-12,Fear,-2493.849701,11,54999.26,4999.932727272728,0,0,11,0.0,0.0,Frequent
0x8170715b3b381dffb7062c0298972d4727a0a63b,2025-03-13,Neutral,0.0,37,69999.58,1891.8805405405406,0,26,11,0.0,2.3636363634214876,Frequent
0x8170715b3b381dffb7062c0298972d4727a0a63b,2025-03-14,Fear,584.05178,1,9999.89,9999.89,1,0,1,1.0,0.0,Frequent
0x8170715b3b381dffb7062c0298972d4727a0a63b,2025-03-15,Neutral,763.755281,18,39998.04,2222.1133333333332,3,0,18,0.16666666666666666,0.0,Frequent
0x8170715b3b381dffb7062c0298972d4727a0a63b,2025-03-16,Fear,8368.226125000001,7,19998.62,2856.945714285714,6,6,1,0.8571428571428571,5.9999999939999995,Frequent
0x8170715b3b381dffb7062c0298972d4727a0a63b,2025-03-17,Fear,0.0,72,109999.59,1527.7720833333333,0,0,72,0.0,0.0,Frequent
0x8170715b3b381dffb7062c0298972d4727a0a63b,2025-03-18,Fear,0.0,59,75204.56,1274.653559322034,0,0,59,0.0,0.0,Frequent
0x8170715b3b381dffb7062c0298972d4727a0a63b,2025-03-19,Fear,3036.68886,109,164794.05,1511.8720183486237,9,0,109,0.08256880733944955,0.0,Frequent
0x8170715b3b381dffb7062c0298972d4727a0a63b,2025-03-20,Neutral,652.062115,12,91079.65000000001,7589.970833333334,3,0,12,0.25,0.0,Frequent
0x8170715b3b381dffb7062c0298972d4727a0a63b,2025-03-22,Fear,3082.76165,19,9999.93,526.312105263158,19,19,0,1.0,19000000000.0,Frequent
0x8170715b3b381dffb7062c0298972d4727a0a63b,2025-03-23,Fear,3464.777168,2,9999.92,4999.96,2,2,0,1.0,1999999999.9999998,Frequent
0x8170715b3b381dffb7062c0298972d4727a0a63b,2025-03-24,Neutral,2838.532396,47,94995.22,2021.1748936170213,41,9,38,0.8723404255319149,0.23684210525692523,Frequent
0x8170715b3b381dffb7062c0298972d4727a0a63b,2025-03-25,Neutral,2164.09548,6,39997.490000000005,6666.248333333334,6,0,6,1.0,0.0,Frequent
0x8170715b3b381dffb7062c0298972d4727a0a63b,2025-03-26,Neutral,619.572648,1,9998.76,9998.76,1,0,1,1.0,0.0,Frequent
0x8170715b3b381dffb7062c0298972d4727a0a63b,2025-03-27,Fear,26714.79759,64,68601.29,1071.89515625,62,62,2,0.96875,30.9999999845,Frequent
0x8170715b3b381dffb7062c0298972d4727a0a63b,2025-03-28,Fear,13956.614828,29,32999.21,1137.9037931034482,29,29,0,1.0,29000000000.0,Frequent
0x8170715b3b381dffb7062c0298972d4727a0a63b,2025-03-29,Fear,19573.830158,86,99999.07,1162.7798837209302,44,86,0,0.5116279069767442,86000000000.0,Frequent
0x8170715b3b381dffb7062c0298972d4727a0a63b,2025-03-30,Fear,9683.820194,31,70041.15,2259.391935483871,15,29,2,0.4838709677419355,14.49999999275,Frequent
0x8170715b3b381dffb7062c0298972d4727a0a63b,2025-03-31,Fear,5544.028638,8,39999.89,4999.98625,6,8,0,0.75,7999999999.999999,Frequent
0x8170715b3b381dffb7062c0298972d4727a0a63b,2025-04-01,Fear,4004.50286,13,123441.06,9495.466153846153,12,0,13,0.9230769230769231,0.0,Frequent
0x8170715b3b381dffb7062c0298972d4727a0a63b,2025-04-02,Fear,8045.056928,7,14999.990000000002,2142.8557142857144,7,7,0,1.0,7000000000.0,Frequent
0x8170715b3b381dffb7062c0298972d4727a0a63b,2025-04-03,Fear,0.0,85,478472.76,5629.0912941176475,0,58,27,0.0,2.148148148068587,Frequent
0x8170715b3b381dffb7062c0298972d4727a0a63b,2025-04-04,Fear,4805.345609999999,68,63381.48,932.0805882352942,7,12,56,0.10294117647058823,0.21428571428188778,Frequent
0x8170715b3b381dffb7062c0298972d4727a0a63b,2025-04-06,Fear,17621.701092,14,189998.6,13571.328571428572,8,14,0,0.5714285714285714,14000000000.0,Frequent
0x8170715b3b381dffb7062c0298972d4727a0a63b,2025-04-07,Extreme Fear,0.0,51,139954.52,2744.2062745098037,0,0,51,0.0,0.0,Frequent
0x8170715b3b381dffb7062c0298972d4727a0a63b,2025-04-08,Extreme Fear,0.0,8,149999.02000000002,18749.877500000002,0,8,0,0.0,7999999999.999999,Frequent
0x8170715b3b381dffb7062c0298972d4727a0a63b,2025-04-09,Extreme Fear,-4058.8889249999997,54,441098.03,8168.482037037037,18,5,49,0.3333333333333333,0.10204081632444816,Frequent
0x8170715b3b381dffb7062c0298972d4727a0a63b,2025-04-10,Fear,4596.960442,89,280478.95,3151.4488764044945,44,0,89,0.4943820224719101,0.0,Frequent
0x8170715b3b381dffb7062c0298972d4727a0a63b,2025-04-11,Fear,-9584.869233000001,238,677582.5,2846.985294117647,0,0,238,0.0,0.0,Frequent
0x8170715b3b381dffb7062c0298972d4727a0a63b,2025-04-12,Fear,0.0,22,59999.380000000005,2727.2445454545455,0,0,22,0.0,0.0,Frequent
0x8170715b3b381dffb7062c0298972d4727a0a63b,2025-04-13,Neutral,0.0,18,39998.6,2222.144444444444,0,0,18,0.0,0.0,Frequent
0x8170715b3b381dffb7062c0298972d4727a0a63b,2025-04-15,Fear,3204.26268,77,209997.71,2727.2429870129868,77,77,0,1.0,77000000000.0,Frequent
0x8170715b3b381dffb7062c0298972d4727a0a63b,2025-04-16,Fear,912.29492,39,149999.52,3846.1415384615384,1,1,38,0.02564102564102564,0.026315789472991694,Frequent
0x8170715b3b381dffb7062c0298972d4727a0a63b,2025-04-17,Fear,0.0,96,189999.95,1979.1661458333335,0,0,96,0.0,0.0,Frequent
0x8170715b3b381dffb7062c0298972d4727a0a63b,2025-04-18,Fear,0.0,46,162886.99,3541.02152173913,0,0,46,0.0,0.0,Frequent
0x8170715b3b381dffb7062c0298972d4727a0a63b,2025-04-19,Fear,0.0,96,337108.33999999997,3511.545208333333,0,0,96,0.0,0.0,Frequent
0x8170715b3b381dffb7062c0298972d4727a0a63b,2025-04-21,Fear,0.0,18,47745.34,2652.518888888889,0,0,18,0.0,0.0,Frequent
0x8170715b3b381dffb7062c0298972d4727a0a63b,2025-04-22,Neutral,0.0,49,172251.86,3515.344081632653,0,0,49,0.0,0.0,Frequent
0x8170715b3b381dffb7062c0298972d4727a0a63b,2025-04-23,Greed,-358963.139984,1242,2496855.07,2010.350297906602,848,1171,71,0.6827697262479872,16.492957746246578,Frequent
0x8170715b3b381dffb7062c0298972d4727a0a63b,2025-04-24,Greed,398.646746,58,76524.95,1319.3956896551724,32,54,4,0.5517241379310345,13.499999996625,Frequent
0x8170715b3b381dffb7062c0298972d4727a0a63b,2025-04-25,Greed,-1335.115406,39,59516.6,1526.0666666666666,2,15,24,0.05128205128205128,0.6249999999739584,Frequent
0x8170715b3b381dffb7062c0298972d4727a0a63b,2025-04-26,Greed,-3925.864943,16,34357.46,2147.34125,0,16,0,0.0,15999999999.999998,Frequent
0x8170715b3b381dffb7062c0298972d4727a0a63b,2025-04-27,Greed,-99.444041,12,9221.43,768.4525,0,12,0,0.0,12000000000.0,Frequent
0x8381e6d82f1affd39a336e143e081ef7620a3b7f,2024-11-29,Extreme Greed,0.0,3,2004.8999999999999,668.3,0,3,0,0.0,3000000000.0,Infrequent
0x8381e6d82f1affd39a336e143e081ef7620a3b7f,2024-12-01,Extreme Greed,0.0,3,2998.76,999.5866666666667,0,3,0,0.0,3000000000.0,Infrequent
0x8381e6d82f1affd39a336e143e081ef7620a3b7f,2024-12-02,Extreme Greed,0.0,6,2043.92,340.65333333333336,0,6,0,0.0,6000000000.0,Infrequent
0x8381e6d82f1affd39a336e143e081ef7620a3b7f,2024-12-04,Extreme Greed,33.26141600000001,10,6696.09,669.609,2,5,5,0.2,0.9999999998,Infrequent
0x8381e6d82f1affd39a336e143e081ef7620a3b7f,2024-12-05,Extreme Greed,0.0,2,588.53,294.265,0,2,0,0.0,1999999999.9999998,Infrequent
0x8381e6d82f1affd39a336e143e081ef7620a3b7f,2024-12-06,Greed,0.0,1,292.11,292.11,0,1,0,0.0,999999999.9999999,Infrequent
0x8381e6d82f1affd39a336e143e081ef7620a3b7f,2024-12-07,Extreme Greed,0.0,3,3063.8900000000003,1021.2966666666667,0,3,0,0.0,3000000000.0,Infrequent
0x8381e6d82f1affd39a336e143e081ef7620a3b7f,2024-12-08,Extreme Greed,-21.54374,5,4923.79,984.758,0,3,2,0.0,1.49999999925,Infrequent
0x8381e6d82f1affd39a336e143e081ef7620a3b7f,2024-12-09,Extreme Greed,0.0,4,1763.8,440.95,0,4,0,0.0,3999999999.9999995,Infrequent
0x8381e6d82f1affd39a336e143e081ef7620a3b7f,2024-12-10,Extreme Greed,0.0,1,587.97,587.97,0,1,0,0.0,999999999.9999999,Infrequent
0x8381e6d82f1affd39a336e143e081ef7620a3b7f,2024-12-13,Extreme Greed,0.0,3,386.65,128.88333333333333,0,3,0,0.0,3000000000.0,Infrequent
0x8381e6d82f1affd39a336e143e081ef7620a3b7f,2024-12-15,Extreme Greed,0.0,5,3698.13,739.626,0,5,0,0.0,5000000000.0,Infrequent
0x8381e6d82f1affd39a336e143e081ef7620a3b7f,2024-12-19,Extreme Greed,0.0,1,1399.11,1399.11,0,1,0,0.0,999999999.9999999,Infrequent
0x8381e6d82f1affd39a336e143e081ef7620a3b7f,2024-12-22,Greed,0.0,1,2815.79,2815.79,0,1,0,0.0,999999999.9999999,Infrequent
0x8381e6d82f1affd39a336e143e081ef7620a3b7f,2024-12-23,Greed,0.0,6,17133.940000000002,2855.656666666667,0,6,0,0.0,6000000000.0,Infrequent
0x8381e6d82f1affd39a336e143e081ef7620a3b7f,2024-12-26,Extreme Greed,0.0,2,3828.0,1914.0,0,2,0,0.0,1999999999.9999998,Infrequent
0x8381e6d82f1affd39a336e143e081ef7620a3b7f,2025-01-01,Greed,0.0,5,1004.01,200.802,0,5,0,0.0,5000000000.0,Infrequent
0x8381e6d82f1affd39a336e143e081ef7620a3b7f,2025-01-04,Greed,0.0,2,1421.73,710.865,0,2,0,0.0,1999999999.9999998,Infrequent
0x8381e6d82f1affd39a336e143e081ef7620a3b7f,2025-01-05,Greed,0.0,1,456.83,456.83,0,1,0,0.0,999999999.9999999,Infrequent
0x8381e6d82f1affd39a336e143e081ef7620a3b7f,2025-01-09,Greed,0.0,4,6038.5599999999995,1509.6399999999999,0,4,0,0.0,3999999999.9999995,Infrequent
0x8381e6d82f1affd39a336e143e081ef7620a3b7f,2025-01-18,Extreme Greed,0.0,7,20650.07,2950.0099999999998,0,7,0,0.0,7000000000.0,Infrequent
0x8381e6d82f1affd39a336e143e081ef7620a3b7f,2025-01-25,Extreme Greed,0.0,25,80577.65,3223.1059999999998,0,25,0,0.0,25000000000.0,Infrequent
0x8381e6d82f1affd39a336e143e081ef7620a3b7f,2025-01-26,Greed,38294.693499,123,932136.39,7578.344634146341,82,56,67,0.6666666666666666,0.8358208955099131,Infrequent
0x8381e6d82f1affd39a336e143e081ef7620a3b7f,2025-01-27,Greed,0.0,2,8887.98,4443.99,0,2,0,0.0,1999999999.9999998,Infrequent
0x8381e6d82f1affd39a336e143e081ef7620a3b7f,2025-02-02,Greed,0.0,19,36931.96,1943.7873684210526,0,19,0,0.0,19000000000.0,Infrequent
0x8381e6d82f1affd39a336e143e081ef7620a3b7f,2025-02-03,Fear,0.0,8,18810.28,2351.285,0,8,0,0.0,7999999999.999999,Infrequent
0x8381e6d82f1affd39a336e143e081ef7620a3b7f,2025-02-04,Greed,9167.620989,104,6044911.98,58124.15365384616,49,55,49,0.47115384615384615,1.1224489795689296,Infrequent
0x8381e6d82f1affd39a336e143e081ef7620a3b7f,2025-02-05,Neutral,1843.301845,327,767744.96,2347.8439143730884,126,172,155,0.3853211009174312,1.1096774193476795,Infrequent
0x8381e6d82f1affd39a336e143e081ef7620a3b7f,2025-02-06,Neutral,71.77363,167,314161.67,1881.207604790419,39,113,54,0.23353293413173654,2.092592592553841,Infrequent
0x8381e6d82f1affd39a336e143e081ef7620a3b7f,2025-02-09,Neutral,1259.5314,103,708608.03,6879.689611650486,23,23,80,0.22330097087378642,0.28749999999640624,Infrequent
0x8381e6d82f1affd39a336e143e081ef7620a3b7f,2025-02-10,Fear,0.0,10,10894.349999999999,1089.435,0,10,0,0.0,10000000000.0,Infrequent
0x8381e6d82f1affd39a336e143e081ef7620a3b7f,2025-02-11,Neutral,109.90750199999998,211,503396.55,2385.7656398104264,80,114,97,0.3791469194312796,1.1752577319466468,Infrequent
0x8381e6d82f1affd39a336e143e081ef7620a3b7f,2025-02-12,Neutral,2760.439779,81,1003654.27,12390.793456790123,57,24,57,0.7037037037037037,0.42105263157156053,Infrequent
0x8381e6d82f1affd39a336e143e081ef7620a3b7f,2025-02-13,Neutral,1998.702085,42,85654.33,2039.3888095238096,42,0,42,1.0,0.0,Infrequent
0x8381e6d82f1affd39a336e143e081ef7620a3b7f,2025-02-14,Neutral,27.247837999999998,40,17808.66,445.2165,11,29,11,0.275,2.636363636123967,Infrequent
0x8381e6d82f1affd39a336e143e081ef7620a3b7f,2025-02-16,Neutral,559.647247,80,109508.67,1368.858375,34,46,34,0.425,1.352941176430796,Infrequent
0x8381e6d82f1affd39a336e143e081ef7620a3b7f,2025-02-17,Neutral,64.346683,105,116786.7,1112.2542857142857,17,88,17,0.1619047619047619,5.176470587930796,Infrequent
0x8381e6d82f1affd39a336e143e081ef7620a3b7f,2025-02-18,Neutral,3981.044269,177,259505.77,1466.1342937853108,27,150,27,0.15254237288135594,5.555555555349795,Infrequent
0x8381e6d82f1affd39a336e143e081ef7620a3b7f,2025-02-21,Greed,8995.13393,8,126876.4,15859.55,8,0,8,1.0,0.0,Infrequent
0x8381e6d82f1affd39a336e143e081ef7620a3b7f,2025-02-23,Neutral,0.0,40,18908.36,472.709,0,40,0,0.0,40000000000.0,Infrequent
0x8381e6d82f1affd39a336e143e081ef7620a3b7f,2025-02-24,Neutral,0.0,44,83374.23,1894.8688636363636,0,44,0,0.0,44000000000.0,Infrequent
0x8381e6d82f1affd39a336e143e081ef7620a3b7f,2025-02-25,Fear,0.0,4,14743.13,3685.7825,0,4,0,0.0,3999999999.9999995,Infrequent
0x8381e6d82f1affd39a336e143e081ef7620a3b7f,2025-03-26,Neutral,0.0,1,1134.46,1134.46,0,1,0,0.0,999999999.9999999,Infrequent
0x8381e6d82f1affd39a336e143e081ef7620a3b7f,2025-04-07,Extreme Fear,-4968.487948,26,197856.82,7609.877692307693,0,14,12,0.0,1.1666666665694445,Infrequent
0x8381e6d82f1affd39a336e143e081ef7620a3b7f,2025-04-08,Extreme Fear,142.99159,23,91649.26,3984.7504347826084,10,10,13,0.43478260869565216,0.7692307691715976,Infrequent
0x8381e6d82f1affd39a336e143e081ef7620a3b7f,2025-04-11,Fear,0.0,3,20592.2,6864.066666666667,0,3,0,0.0,3000000000.0,Infrequent
0x8381e6d82f1affd39a336e143e081ef7620a3b7f,2025-04-12,Fear,202.27562,8,20794.37,2599.29625,8,0,8,1.0,0.0,Infrequent
0x8381e6d82f1affd39a336e143e081ef7620a3b7f,2025-04-19,Fear,56.13971,22,14645.15,665.6886363636363,11,11,11,0.5,0.9999999999090909,Infrequent
0x8381e6d82f1affd39a336e143e081ef7620a3b7f,2025-04-22,Neutral,284.16768,2,132376.25,66188.125,1,1,1,0.5,0.9999999989999999,Infrequent
0x8381e6d82f1affd39a336e143e081ef7620a3b7f,2025-04-23,Greed,0.0,4,71206.52,17801.63,0,4,0,0.0,3999999999.9999995,Infrequent
0x8381e6d82f1affd39a336e143e081ef7620a3b7f,2025-04-26,Greed,505.40523,3,71711.93000000001,23903.97666666667,1,0,3,0.3333333333333333,0.0,Infrequent
0x8381e6d82f1affd39a336e143e081ef7620a3b7f,2025-04-27,Greed,33.061386999999996,13,13419.3,1032.253846153846,2,11,2,0.15384615384615385,5.49999999725,Infrequent
0x8381e6d82f1affd39a336e143e081ef7620a3b7f,2025-04-28,Neutral,0.0,10,7997.5599999999995,799.756,0,10,0,0.0,10000000000.0,Infrequent
0x8381e6d82f1affd39a336e143e081ef7620a3b7f,2025-04-29,Greed,112.996265,1,8110.65,8110.65,1,0,1,1.0,0.0,Infrequent
0x8477e447846c758f5a675856001ea72298fd9cb5,2024-05-23,Extreme Greed,413.347329,305,327801.58,1074.7592786885245,145,186,119,0.47540983606557374,1.563025210070899,Frequent
0x8477e447846c758f5a675856001ea72298fd9cb5,2024-05-25,Extreme Greed,14.126038999999999,14,4983.98,355.9985714285714,5,5,9,0.35714285714285715,0.5555555554938272,Frequent
